,current_time,actual_consumption,actual_pv,price_buy,price_sell,grid_energy,current_charge,money_spent,money_no_batt
497, 2014-09-03 01:45:00+0300,52.855,0.0,0.031,0.031,52.855,27.5043,636.8345,671.4393
498, 2014-09-03 02:00:00+0300,52.9186,0.0,0.031,0.031,52.9186,37.4604,638.7998,673.0797
499, 2014-09-03 02:15:00+0300,52.4745,0.0,0.031,0.031,52.4745,47.7473,640.7622,674.7064
500, 2014-09-03 02:30:00+0300,55.2367,0.0,0.031,0.031,55.2367,63.0208,642.9729,676.4188
501, 2014-09-03 02:45:00+0300,50.8549,0.0,0.031,0.031,50.8549,79.7445,645.0952,677.9953
502, 2014-09-03 03:00:00+0300,51.9713,0.0,0.031,0.031,51.9713,93.1253,647.1429,679.6064
503, 2014-09-03 03:15:00+0300,60.3547,0.0,0.031,0.031,60.3547,107.267,649.4754,681.4774
504, 2014-09-03 03:30:00+0300,52.4288,0.0,0.031,0.031,52.4288,124.5461,651.6645,683.1027
505, 2014-09-03 03:45:00+0300,51.1808,0.0,0.031,0.031,51.1808,142.2188,653.8278,684.6893
506, 2014-09-03 04:00:00+0300,53.3148,0.0,0.031,0.031,53.3148,158.5887,656.0147,686.3421
507, 2014-09-03 04:15:00+0300,54.7501,0.0,0.031,0.031,58.0306,175.0862,658.2503,688.0393
508, 2014-09-03 04:30:00+0300,53.712,0.0,0.031,0.031,60.871,192.8198,660.4941,689.7044
509, 2014-09-03 04:45:00+0300,50.6202,0.0,0.031,0.031,60.8843,210.6148,662.644,691.2736
510, 2014-09-03 05:00:00+0300,55.4455,0.0,0.031,0.031,63.4415,227.9788,664.9294,692.9924
511, 2014-09-03 05:15:00+0300,49.6243,0.0,0.031,0.031,60.1613,245.5438,667.0409,694.5308
512, 2014-09-03 05:30:00+0300,54.1259,0.0,0.031,0.031,70.3445,263.3425,669.2996,696.2087
513, 2014-09-03 05:45:00+0300,56.0099,0.0,0.031,0.031,73.6794,281.1514,671.6171,697.945
514, 2014-09-03 06:00:00+0300,53.7338,0.0,0.031,0.031,68.4675,298.7734,673.8579,699.6107
515, 2014-09-03 06:15:00+0300,53.9248,0.0,0.031,0.031,70.3401,300.0,675.5695,701.2824
516, 2014-09-03 06:30:00+0300,53.2085,0.0,0.031,0.031,71.8292,300.0,677.219,702.9319
517, 2014-09-03 06:45:00+0300,54.3482,0.0,0.031,0.031,73.0695,300.0,678.9038,704.6166
518, 2014-09-03 07:00:00+0300,54.1415,0.0,0.031,0.031,72.4034,300.0,680.5822,706.295
519, 2014-09-03 07:15:00+0300,51.9599,0.0,0.031,0.031,70.5941,300.0,682.1929,707.9058
520, 2014-09-03 07:30:00+0300,56.2376,0.0,0.031,0.031,74.9812,300.0,683.9363,709.6492
521, 2014-09-03 07:45:00+0300,48.9628,0.1433,0.031,0.031,67.5681,300.0,685.4497,711.1626
522, 2014-09-03 08:00:00+0300,53.2228,1.225,0.031,0.031,70.6488,300.0,687.0616,712.7745
523, 2014-09-03 08:15:00+0300,56.5978,3.8167,0.031,0.031,71.0535,300.0,688.6979,714.4107
524, 2014-09-03 08:30:00+0300,52.8097,6.4338,0.031,0.031,65.1027,300.0,690.1355,715.8484
525, 2014-09-03 08:45:00+0300,54.9599,8.557,0.031,0.031,65.1423,300.0,691.574,717.2868
526, 2014-09-03 09:00:00+0300,53.1368,10.6,0.049,0.031,59.9371,290.3996,693.2114,719.3712
527, 2014-09-03 09:15:00+0300,51.9339,11.997,0.049,0.031,47.9324,270.6642,694.2496,721.3281
528, 2014-09-03 09:30:00+0300,54.9669,12.7455,0.049,0.031,42.2215,250.9279,695.3998,723.3969
529, 2014-09-03 09:45:00+0300,63.8401,4.7447,0.049,0.031,59.0954,231.1911,697.3767,726.2926
530, 2014-09-03 10:00:00+0300,70.6838,8.0642,0.049,0.031,43.8696,211.4543,699.5263,729.3609
531, 2014-09-03 10:15:00+0300,77.5109,10.206,0.049,0.031,64.71,191.7174,701.9055,732.6589
532, 2014-09-03 10:30:00+0300,83.1338,11.2117,0.049,0.031,58.4807,171.9806,704.5109,736.1831
533, 2014-09-03 10:45:00+0300,81.4817,11.3302,0.049,0.031,51.4197,152.2438,707.0296,739.6205
534, 2014-09-03 11:00:00+0300,81.8982,11.6085,0.049,0.031,51.5398,132.5069,709.555,743.0647
535, 2014-09-03 11:15:00+0300,87.6229,16.5794,0.049,0.031,52.2936,112.7701,712.1174,746.5458
536, 2014-09-03 11:30:00+0300,76.299,23.6818,0.049,0.031,33.8672,93.0332,713.7769,749.1241
537, 2014-09-03 11:45:00+0300,87.2946,31.8888,0.049,0.031,36.6558,73.2964,715.5731,751.839
538, 2014-09-03 12:00:00+0300,87.6709,40.1365,0.049,0.031,28.7845,53.5598,716.9835,754.1681
539, 2014-09-03 12:15:00+0300,96.8929,48.3492,0.049,0.031,29.7937,33.823,718.4434,756.5468
540, 2014-09-03 12:30:00+0300,90.3758,56.0756,0.049,0.031,15.5515,14.0863,719.2054,758.2275
541, 2014-09-03 12:45:00+0300,95.3877,63.8383,0.049,0.031,12.8648,0.0608,720.0984,759.7734
542, 2014-09-03 13:00:00+0300,92.7066,71.2023,0.049,0.031,4.5113,0.0277,721.1506,760.8271
543, 2014-09-03 13:15:00+0300,89.8771,78.1345,0.049,0.031,-2.8188,0.0535,721.7273,761.4025
544, 2014-09-03 13:30:00+0300,92.2628,84.6469,0.049,0.031,-1.6254,0.033,722.0995,761.7757
545, 2014-09-03 13:45:00+0300,92.5936,90.7431,0.049,0.031,-2.1942,0.0175,722.1895,761.8664
546, 2014-09-03 14:00:00+0300,95.3263,96.4177,0.049,0.031,-0.671,3.8586,722.3341,761.8325
547, 2014-09-03 14:15:00+0300,86.4011,101.8811,0.049,0.031,-7.7805,12.7343,722.1439,761.3527
548, 2014-09-03 14:30:00+0300,92.202,106.6096,0.049,0.031,-1.0875,27.2417,722.1862,760.906
549, 2014-09-03 14:45:00+0300,86.5928,110.8622,0.049,0.031,-6.7393,44.7377,722.0047,760.1537
550, 2014-09-03 15:00:00+0300,87.8894,114.588,0.049,0.031,-8.2164,62.5209,721.7574,759.326
551, 2014-09-03 15:15:00+0300,91.8082,117.7896,0.049,0.031,-7.2418,80.3295,721.5331,758.5206
552, 2014-09-03 15:30:00+0300,87.3035,120.4971,0.049,0.031,-14.4441,98.1418,721.0853,757.4916
553, 2014-09-03 15:45:00+0300,91.615,122.7664,0.049,0.031,-12.4014,115.9543,720.7009,756.5259
554, 2014-09-03 16:00:00+0300,91.2451,124.451,0.049,0.031,-14.4559,133.7667,720.2528,755.4965
555, 2014-09-03 16:15:00+0300,87.9373,125.6602,0.049,0.031,-18.973,151.5792,719.6646,754.3271
556, 2014-09-03 16:30:00+0300,88.2623,126.2896,0.049,0.031,-19.2773,169.3917,719.067,753.1483
557, 2014-09-03 16:45:00+0300,82.972,126.2853,0.049,0.031,-24.5633,187.2042,718.3055,751.8056
558, 2014-09-03 17:00:00+0300,92.9863,125.6524,0.049,0.031,-13.9161,205.0167,717.8741,750.7929
559, 2014-09-03 17:15:00+0300,91.3917,124.3984,0.049,0.031,-14.2567,222.8292,717.4322,749.7697
560, 2014-09-03 17:30:00+0300,89.3677,122.5015,0.049,0.031,-14.3838,240.6417,716.9863,748.7426
561, 2014-09-03 17:45:00+0300,100.9644,120.4766,0.049,0.031,-0.7623,258.4542,716.9626,748.1377
562, 2014-09-03 18:00:00+0300,87.0943,117.5323,0.049,0.031,-19.0132,276.2666,716.6003,747.1941
563, 2014-09-03 18:15:00+0300,93.8826,113.8145,0.049,0.031,-19.9319,294.0617,716.5631,746.5762
564, 2014-09-03 18:30:00+0300,91.5607,109.1247,0.049,0.031,-17.564,300.0,716.2124,746.0317
565, 2014-09-03 18:45:00+0300,93.0067,103.3864,0.049,0.031,-10.3798,300.0,715.8906,745.71
566, 2014-09-03 19:00:00+0300,90.0883,96.577,0.049,0.031,-6.4887,300.0,715.6895,745.5088
567, 2014-09-03 19:15:00+0300,96.2496,88.3513,0.049,0.031,7.8789,299.9403,716.0737,745.8958
568, 2014-09-03 19:30:00+0300,87.2839,79.2918,0.049,0.031,6.693,297.7264,716.3623,746.2874
569, 2014-09-03 19:45:00+0300,86.5253,70.4924,0.049,0.031,13.5014,293.6808,716.9596,747.073
570, 2014-09-03 20:00:00+0300,88.2682,59.9532,0.049,0.031,24.7035,287.3077,718.0503,748.4605
571, 2014-09-03 20:15:00+0300,93.8401,45.3232,0.049,0.031,41.5707,271.6747,719.6999,750.8378
572, 2014-09-03 20:30:00+0300,84.9283,25.4484,0.049,0.031,46.9977,251.9711,721.6973,753.7523
573, 2014-09-03 20:45:00+0300,89.6373,6.2607,0.049,0.031,68.2192,232.2344,724.864,757.8378
574, 2014-09-03 21:00:00+0300,78.7671,0.0634,0.049,0.031,62.0897,212.499,727.8018,761.6943
575, 2014-09-03 21:15:00+0300,73.0992,0.0,0.049,0.031,54.5371,192.7623,730.4649,765.2761
576, 2014-09-03 21:30:00+0300,82.4614,0.0,0.049,0.031,63.8238,173.0255,733.5867,769.3167
577, 2014-09-03 21:45:00+0300,73.3921,0.0,0.049,0.031,54.7092,153.2887,736.2642,772.9129
578, 2014-09-03 22:00:00+0300,74.985,0.0,0.049,0.031,58.8108,133.5534,739.0198,776.5872
579, 2014-09-03 22:15:00+0300,58.5561,0.0,0.049,0.031,39.8074,113.8165,740.9703,779.4565
580, 2014-09-03 22:30:00+0300,60.4084,0.0,0.049,0.031,41.6584,94.0797,743.0116,782.4165
581, 2014-09-03 22:45:00+0300,53.9776,0.0,0.049,0.031,35.2277,74.3428,744.7377,785.0614
582, 2014-09-03 23:00:00+0300,55.0139,0.0,0.049,0.031,36.4132,54.606,746.5146,787.7571
583, 2014-09-03 23:15:00+0300,58.8275,0.0,0.049,0.031,40.0775,34.8692,748.4784,790.6396
584, 2014-09-03 23:30:00+0300,53.2866,0.0,0.049,0.031,34.5366,15.1323,750.1707,793.2507
585, 2014-09-03 23:45:00+0300,50.1619,0.0,0.049,0.031,31.4119,0.0,751.9243,795.7086
586, 2014-09-04 00:00:00+0300,55.4086,0.0,0.049,0.031,36.6639,0.0,754.6393,798.4236
587, 2014-09-04 00:15:00+0300,50.9709,0.0,0.049,0.031,46.5334,0.0,757.1369,800.9212
588, 2014-09-04 00:30:00+0300,56.6731,0.0,0.049,0.031,56.6731,0.0,759.9138,803.6982
589, 2014-09-04 00:45:00+0300,49.9236,0.0,0.049,0.031,49.9236,0.0,762.3601,806.1444
590, 2014-09-04 01:00:00+0300,56.0721,0.0,0.031,0.031,56.0721,0.0,764.0983,807.8827
591, 2014-09-04 01:15:00+0300,53.7065,0.0,0.031,0.031,53.7065,3.6201,765.8814,809.5476
592, 2014-09-04 01:30:00+0300,50.6584,0.0,0.031,0.031,50.6584,7.9009,767.5915,811.118
593, 2014-09-04 01:45:00+0300,56.2537,0.0,0.031,0.031,56.2537,14.4286,769.5483,812.8618
594, 2014-09-04 02:00:00+0300,54.1419,0.0,0.031,0.031,54.1419,19.2341,771.3835,814.5402
595, 2014-09-04 02:15:00+0300,48.3316,0.0,0.031,0.031,48.3316,27.3965,773.1482,816.0385
596, 2014-09-04 02:30:00+0300,54.1075,0.0,0.031,0.031,54.1075,38.4791,775.1872,817.7158
597, 2014-09-04 02:45:00+0300,54.0118,0.0,0.031,0.031,54.0118,50.1442,777.2422,819.3902
598, 2014-09-04 03:00:00+0300,51.4436,0.0,0.031,0.031,51.4436,59.7881,779.1516,820.985
599, 2014-09-04 03:15:00+0300,52.5535,0.0,0.031,0.031,52.5535,71.6084,781.1665,822.6141
600, 2014-09-04 03:30:00+0300,55.7306,0.0,0.031,0.031,55.7306,88.1717,783.4346,824.3418
601, 2014-09-04 03:45:00+0300,55.4408,0.0,0.031,0.031,55.4409,105.1654,785.7078,826.0604
602, 2014-09-04 04:00:00+0300,51.6228,0.0,0.031,0.031,51.6228,120.7385,787.8163,827.6607
603, 2014-09-04 04:15:00+0300,52.0867,0.0,0.031,0.031,52.0925,138.4963,790.0105,829.2754
604, 2014-09-04 04:30:00+0300,54.2382,0.0,0.031,0.031,54.2383,156.3051,792.273,830.9568
605, 2014-09-04 04:45:00+0300,57.5851,0.0,0.031,0.031,57.6897,174.1087,794.6391,832.742
606, 2014-09-04 05:00:00+0300,51.7501,0.0,0.031,0.031,52.6094,191.4993,796.8108,834.3462
607, 2014-09-04 05:15:00+0300,51.1377,0.0,0.031,0.031,61.0608,209.3117,798.9773,835.9315
608, 2014-09-04 05:30:00+0300,55.6308,0.0,0.031,0.031,69.7546,227.1242,801.2831,837.656
609, 2014-09-04 05:45:00+0300,52.8693,0.0,0.031,0.031,67.6988,244.9363,803.5033,839.295
610, 2014-09-04 06:00:00+0300,51.465,0.0,0.031,0.031,64.8338,262.5509,805.6735,840.8904
611, 2014-09-04 06:15:00+0300,54.4047,0.0,0.031,0.031,73.1446,280.3634,807.9413,842.5769
612, 2014-09-04 06:30:00+0300,52.7897,0.0,0.031,0.031,71.539,298.1759,810.159,844.2134
613, 2014-09-04 06:45:00+0300,52.9166,0.0,0.031,0.031,71.6649,300.0,811.859,845.8538
614, 2014-09-04 07:00:00+0300,54.5201,0.0,0.031,0.031,73.1024,300.0,813.5491,847.544
615, 2014-09-04 07:15:00+0300,52.6984,0.0,0.031,0.031,71.4484,300.0,815.1828,849.1776
616, 2014-09-04 07:30:00+0300,53.9598,0.0,0.031,0.031,72.7098,300.0,816.8555,850.8504
617, 2014-09-04 07:45:00+0300,50.0325,0.1083,0.031,0.031,68.6742,300.0,818.4032,852.398
618, 2014-09-04 08:00:00+0300,59.1096,1.1495,0.031,0.031,76.6708,300.0,820.1999,854.1948
619, 2014-09-04 08:15:00+0300,44.6262,3.8636,0.031,0.031,59.5126,300.0,821.4636,855.4584
620, 2014-09-04 08:30:00+0300,53.9135,6.6411,0.031,0.031,66.0223,300.0,822.929,856.9239
621, 2014-09-04 08:45:00+0300,58.0287,8.7115,0.031,0.031,68.0669,300.0,824.4578,858.4527
622, 2014-09-04 09:00:00+0300,51.7122,10.5393,0.049,0.031,59.1338,280.2632,825.5566,860.4702
623, 2014-09-04 09:15:00+0300,53.5431,11.9287,0.049,0.031,53.2767,260.5265,826.6769,862.5093
624, 2014-09-04 09:30:00+0300,56.3402,12.8534,0.049,0.031,62.2215,240.7899,827.889,864.6401
625, 2014-09-04 09:45:00+0300,59.8204,4.0958,0.049,0.031,63.9109,221.053,829.7008,867.3706
626, 2014-09-04 10:00:00+0300,69.9743,7.8445,0.049,0.031,43.3799,201.3162,831.8264,870.415
627, 2014-09-04 10:15:00+0300,73.0164,10.2817,0.049,0.031,44.0725,181.5794,833.9817,873.489
628, 2014-09-04 10:30:00+0300,75.4603,11.4184,0.049,0.031,46.2249,161.8425,836.201,876.627
629, 2014-09-04 10:45:00+0300,73.9263,11.6482,0.049,0.031,43.5472,142.1057,838.3338,879.6787
630, 2014-09-04 11:00:00+0300,81.6701,11.913,0.049,0.031,51.0071,122.3688,840.8332,883.0968
631, 2014-09-04 11:15:00+0300,89.2889,16.1041,0.049,0.031,54.4348,102.632,843.5005,886.6828
632, 2014-09-04 11:30:00+0300,92.0691,22.8449,0.049,0.031,50.4742,82.8952,845.9737,890.0748
633, 2014-09-04 11:45:00+0300,89.6402,30.6685,0.049,0.031,40.2217,63.1583,847.9446,892.9644
634, 2014-09-04 12:00:00+0300,91.5047,38.4755,0.049,0.031,34.2792,43.4216,849.6243,895.5628
635, 2014-09-04 12:15:00+0300,92.1143,46.2034,0.049,0.031,27.1609,23.6847,850.9552,897.8125
636, 2014-09-04 12:30:00+0300,95.8641,53.4538,0.049,0.031,23.6602,4.0141,852.1176,899.8906
637, 2014-09-04 12:45:00+0300,105.5482,60.8194,0.049,0.031,25.9789,0.1562,854.1297,902.0823
638, 2014-09-04 13:00:00+0300,95.6537,67.8864,0.049,0.031,9.0301,0.0567,855.4857,903.4429
639, 2014-09-04 13:15:00+0300,94.7245,74.6009,0.049,0.031,2.3151,0.1062,856.4743,904.4289
640, 2014-09-04 13:30:00+0300,100.0126,80.94,0.049,0.031,5.4389,0.0946,857.4083,905.3635
641, 2014-09-04 13:45:00+0300,90.9752,86.9223,0.049,0.031,-1.171,0.0659,857.6056,905.5621
642, 2014-09-04 14:00:00+0300,96.3934,92.7841,0.049,0.031,1.3052,0.0523,857.7818,905.739
643, 2014-09-04 14:15:00+0300,96.7423,97.9013,0.049,0.031,3.7228,4.0811,857.9328,905.703
644, 2014-09-04 14:30:00+0300,94.2362,102.5803,0.049,0.031,1.1263,12.461,857.9562,905.4444
645, 2014-09-04 14:45:00+0300,103.2324,106.7878,0.049,0.031,10.0135,25.3945,858.449,905.3341
646, 2014-09-04 15:00:00+0300,88.8194,110.5382,0.049,0.031,-5.494,41.2315,858.2925,904.6609
647, 2014-09-04 15:15:00+0300,94.9547,113.8177,0.049,0.031,-1.1559,57.2799,858.2315,904.0761
648, 2014-09-04 15:30:00+0300,95.3706,116.6054,0.049,0.031,-2.5174,74.9429,858.1496,903.4178
649, 2014-09-04 15:45:00+0300,89.0403,118.9334,0.049,0.031,-11.1796,92.7067,857.8025,902.4911
650, 2014-09-04 16:00:00+0300,94.729,120.656,0.049,0.031,-7.2124,110.4915,857.5792,901.6874
651, 2014-09-04 16:15:00+0300,105.2469,121.8777,0.049,0.031,2.1174,128.3022,857.6829,901.1718
652, 2014-09-04 16:30:00+0300,93.4427,122.5651,0.049,0.031,-10.3723,146.1147,857.3614,900.2691
653, 2014-09-04 16:45:00+0300,92.5151,122.6591,0.049,0.031,-11.3943,163.927,857.0081,899.3346
654, 2014-09-04 17:00:00+0300,97.0927,122.0829,0.049,0.031,-6.2413,181.739,856.8147,898.5599
655, 2014-09-04 17:15:00+0300,94.1726,120.9013,0.049,0.031,-8.0034,199.5071,856.5659,897.7313
656, 2014-09-04 17:30:00+0300,99.0072,119.4998,0.049,0.031,-1.7427,217.3195,856.5119,897.096
657, 2014-09-04 17:45:00+0300,92.5367,117.244,0.049,0.031,-5.9659,235.1172,856.3267,896.3301
658, 2014-09-04 18:00:00+0300,98.5357,114.4382,0.049,0.031,2.7937,252.8758,856.4634,895.8371
659, 2014-09-04 18:15:00+0300,97.4261,110.874,0.049,0.031,3.0639,266.9007,856.5279,895.4202
660, 2014-09-04 18:30:00+0300,94.0072,106.3184,0.049,0.031,0.9221,276.6991,856.466,895.0386
661, 2014-09-04 18:45:00+0300,102.3057,100.748,0.049,0.031,10.6873,283.0465,856.8697,895.1149
662, 2014-09-04 19:00:00+0300,98.788,94.1573,0.049,0.031,9.9434,286.8429,857.2924,895.3418
663, 2014-09-04 19:15:00+0300,82.3482,86.1487,0.049,0.031,-4.9078,285.2545,857.1278,895.224
664, 2014-09-04 19:30:00+0300,95.8598,77.4432,0.049,0.031,16.5981,282.4349,857.899,896.1264
665, 2014-09-04 19:45:00+0300,93.4652,68.8857,0.049,0.031,22.3662,278.8577,858.9369,897.3308
666, 2014-09-04 20:00:00+0300,89.4077,58.3874,0.049,0.031,28.2474,274.0811,860.2345,898.8508
667, 2014-09-04 20:15:00+0300,94.3883,43.6487,0.049,0.031,43.6486,257.57,861.9522,901.3371
668, 2014-09-04 20:30:00+0300,92.2586,23.0517,0.049,0.031,53.9152,237.8359,864.4247,904.7282
669, 2014-09-04 20:45:00+0300,74.9636,5.2626,0.049,0.031,53.5112,218.0991,866.9213,908.1435
670, 2014-09-04 21:00:00+0300,86.1884,0.0308,0.049,0.031,71.3671,198.3625,870.2242,912.3653
671, 2014-09-04 21:15:00+0300,83.2312,0.0,0.049,0.031,64.4812,178.6256,873.3838,916.4436
672, 2014-09-04 21:30:00+0300,79.9122,0.0,0.049,0.031,61.1622,158.8888,876.3808,920.3593
673, 2014-09-04 21:45:00+0300,79.1805,0.0,0.049,0.031,60.4305,139.1519,879.3419,924.2391
674, 2014-09-04 22:00:00+0300,77.962,0.0,0.049,0.031,59.212,119.4151,882.2433,928.0593
675, 2014-09-04 22:15:00+0300,59.9846,0.0,0.049,0.031,41.2346,99.6782,884.2637,930.9985
676, 2014-09-04 22:30:00+0300,62.1821,0.0,0.049,0.031,43.4321,79.9414,886.3919,934.0454
677, 2014-09-04 22:45:00+0300,58.1002,0.0,0.049,0.031,39.3502,60.2046,888.3201,936.8923
678, 2014-09-04 23:00:00+0300,57.9468,0.0,0.049,0.031,39.1968,40.4677,890.2407,939.7317
679, 2014-09-04 23:15:00+0300,53.8315,0.0,0.049,0.031,35.0815,20.7309,891.9597,942.3695
680, 2014-09-04 23:30:00+0300,55.5472,0.0,0.049,0.031,36.7972,0.994,893.7628,945.0913
681, 2014-09-04 23:45:00+0300,51.3394,0.0,0.049,0.031,32.5894,0.0,896.2321,947.6069
682, 2014-09-05 00:00:00+0300,55.8562,0.0,0.049,0.031,38.3821,0.0,898.9691,950.3439
683, 2014-09-05 00:15:00+0300,52.2819,0.0,0.049,0.031,52.2819,0.0,901.5309,952.9057
684, 2014-09-05 00:30:00+0300,55.7095,0.0,0.049,0.031,55.7095,0.0,904.2607,955.6354
685, 2014-09-05 00:45:00+0300,51.6646,0.0,0.049,0.031,51.6646,0.0,906.7922,958.167
686, 2014-09-05 01:00:00+0300,53.5865,0.0,0.031,0.031,53.5865,2.9856,908.5508,959.8282
687, 2014-09-05 01:15:00+0300,49.6911,0.0,0.031,0.031,49.6911,8.7235,910.2785,961.3686
688, 2014-09-05 01:30:00+0300,53.0365,0.0,0.031,0.031,53.0365,17.0109,912.1931,963.0128
689, 2014-09-05 01:45:00+0300,56.0942,0.0,0.031,0.031,56.0942,23.3727,914.1396,964.7517
690, 2014-09-05 02:00:00+0300,51.816,0.0,0.031,0.031,51.816,28.3543,915.9084,966.358
691, 2014-09-05 02:15:00+0300,55.8166,0.0,0.031,0.031,55.8166,36.064,917.8903,968.0883
692, 2014-09-05 02:30:00+0300,52.8288,0.0,0.031,0.031,52.8288,46.0417,919.8536,969.726
693, 2014-09-05 02:45:00+0300,52.2135,0.0,0.031,0.031,52.2135,54.3228,921.7424,971.3446
694, 2014-09-05 03:00:00+0300,53.9183,0.0,0.031,0.031,53.9182,60.5259,923.6163,973.0161
695, 2014-09-05 03:15:00+0300,52.5804,0.0,0.031,0.031,52.5804,69.6704,925.5447,974.646
696, 2014-09-05 03:30:00+0300,54.8853,0.0,0.031,0.031,54.8853,81.0157,927.6164,976.3475
697, 2014-09-05 03:45:00+0300,55.2036,0.0,0.031,0.031,55.2037,91.8036,929.6797,978.0588
698, 2014-09-05 04:00:00+0300,55.5583,0.0,0.031,0.031,55.5583,99.7308,931.6607,979.7811
699, 2014-09-05 04:15:00+0300,51.5865,0.0,0.031,0.031,51.5866,116.6121,933.8107,981.3803
700, 2014-09-05 04:30:00+0300,53.6167,0.0,0.031,0.031,53.6167,134.0181,936.0408,983.0424
701, 2014-09-05 04:45:00+0300,52.583,0.0,0.031,0.031,53.1843,151.4276,938.239,984.6725
702, 2014-09-05 05:00:00+0300,52.2216,0.0,0.031,0.031,53.328,167.9438,940.3968,986.2914
703, 2014-09-05 05:15:00+0300,59.5743,0.0,0.031,0.031,62.3987,185.7537,942.8248,988.1382
704, 2014-09-05 05:30:00+0300,52.3052,0.0,0.031,0.031,57.3467,203.5658,945.0275,989.7596
705, 2014-09-05 05:45:00+0300,53.4172,0.0,0.031,0.031,57.9591,221.3773,947.2647,991.4155
706, 2014-09-05 06:00:00+0300,54.1987,0.0,0.031,0.031,57.1241,239.1667,949.5253,993.0957
707, 2014-09-05 06:15:00+0300,59.9049,0.0,0.031,0.031,77.4446,256.9792,951.9636,994.9528
708, 2014-09-05 06:30:00+0300,51.41,0.0,0.031,0.031,69.2859,274.7917,954.1386,996.5465
709, 2014-09-05 06:45:00+0300,54.4942,0.0,0.031,0.031,71.456,292.6041,956.4091,998.2358
710, 2014-09-05 07:00:00+0300,55.1788,0.0,0.031,0.031,68.2836,300.0,958.361,999.9463
711, 2014-09-05 07:15:00+0300,52.8106,0.0,0.031,0.031,71.557,300.0,959.9981,1001.5835
712, 2014-09-05 07:30:00+0300,54.5324,0.0,0.031,0.031,73.2807,300.0,961.6887,1003.274
713, 2014-09-05 07:45:00+0300,61.5568,0.0862,0.031,0.031,80.2141,300.0,963.5942,1005.1795
714, 2014-09-05 08:00:00+0300,50.6548,1.1843,0.031,0.031,68.0991,300.0,965.1278,1006.7131
715, 2014-09-05 08:15:00+0300,53.3276,5.8275,0.031,0.031,66.2498,300.0,966.6003,1008.1856
716, 2014-09-05 08:30:00+0300,53.6977,11.9442,0.031,0.031,60.5034,300.0,967.8947,1009.48
717, 2014-09-05 08:45:00+0300,57.5407,15.4741,0.031,0.031,60.8164,300.0,969.1987,1010.7841
718, 2014-09-05 09:00:00+0300,51.7018,16.7834,0.049,0.031,53.6595,280.2646,969.9911,1012.4951
719, 2014-09-05 09:15:00+0300,55.1438,18.9732,0.049,0.031,53.268,260.5931,970.8477,1014.2674
720, 2014-09-05 09:30:00+0300,52.951,22.4563,0.049,0.031,46.853,241.1969,971.4391,1015.7617
721, 2014-09-05 09:45:00+0300,66.354,0.0862,0.049,0.031,80.152,221.54,973.7712,1019.0088
722, 2014-09-05 10:00:00+0300,73.2612,4.2423,0.049,0.031,54.4274,201.8032,976.2343,1022.3907
723, 2014-09-05 10:15:00+0300,78.2033,13.1423,0.049,0.031,53.3048,182.0663,978.5036,1025.5787
724, 2014-09-05 10:30:00+0300,83.0474,15.9643,0.049,0.031,59.5014,162.3295,980.8719,1028.8658
725, 2014-09-05 10:45:00+0300,87.3348,20.4613,0.049,0.031,58.0319,142.593,983.23,1032.1426
726, 2014-09-05 11:00:00+0300,87.8491,24.0271,0.049,0.031,45.0767,122.8562,985.4385,1035.2698
727, 2014-09-05 11:15:00+0300,95.8769,29.7974,0.049,0.031,47.3333,103.1193,987.7576,1038.5077
728, 2014-09-05 11:30:00+0300,93.3481,37.9177,0.049,0.031,36.7767,83.3826,989.555,1041.2238
729, 2014-09-05 11:45:00+0300,90.3096,44.8403,0.049,0.031,26.9011,63.6544,990.8646,1043.4518
730, 2014-09-05 12:00:00+0300,96.4505,51.4913,0.049,0.031,26.2124,43.9729,992.1514,1045.6548
731, 2014-09-05 12:15:00+0300,100.8175,57.8398,0.049,0.031,24.2322,24.251,993.3393,1047.7607
732, 2014-09-05 12:30:00+0300,92.7764,64.6686,0.049,0.031,9.4577,4.7719,993.8098,1049.138
733, 2014-09-05 12:45:00+0300,98.4452,71.2232,0.049,0.031,9.2865,0.0,994.9216,1050.4719
734, 2014-09-05 13:00:00+0300,97.4806,76.4317,0.049,0.031,4.9917,0.0,995.953,1051.5033
735, 2014-09-05 13:15:00+0300,95.6177,81.5809,0.049,0.031,1.8063,0.0004,996.6408,1052.1911
736, 2014-09-05 13:30:00+0300,83.9118,86.2567,0.049,0.031,-9.8571,0.0008,996.5681,1052.1184
737, 2014-09-05 13:45:00+0300,93.6521,88.4983,0.049,0.031,1.0885,0.0023,996.8207,1052.3709
738, 2014-09-05 14:00:00+0300,90.1064,91.8631,0.049,0.031,-3.4001,0.0031,996.7663,1052.3165
739, 2014-09-05 14:15:00+0300,89.4202,96.5815,0.049,0.031,-5.7865,0.3225,996.5547,1052.0945
740, 2014-09-05 14:30:00+0300,97.6235,101.3988,0.049,0.031,2.0898,5.0017,996.6111,1051.9774
741, 2014-09-05 14:45:00+0300,76.6495,105.4353,0.049,0.031,-18.4651,13.4382,995.994,1051.0851
742, 2014-09-05 15:00:00+0300,90.0433,108.9773,0.049,0.031,-4.8483,24.881,995.7805,1050.4981
743, 2014-09-05 15:15:00+0300,93.0653,112.0356,0.049,0.031,-5.8102,38.5828,995.6395,1049.91
744, 2014-09-05 15:30:00+0300,91.3749,114.5872,0.049,0.031,-8.0831,53.5997,995.4099,1049.1905
